nita	N1=STEM
kalag-ga	NV2=STEM.NV4=SUB
lugal	N1=STEM
urim₅{ki}-ma	N1=NAME.N5=GEN
lugal	N1=STEM
an-ub-da	N1=STEM
limmu₂-ba	NV2=STEM.N3=3-SG-NH-POSS.N5=GEN.N5=ABS
a-gu-da	N1=NAME
šagina	N1=STEM
a-hu-ti{ki}	N1=NAME.N5=GEN.N5=ABS
arad₂-zu	N1=STEM.N3=2-SG-POSS.N5=ABS
{d}amar-{d}suen	N1=NAME
nita	N1=STEM
kalag-ga	NV2=STEM.NV4=SUB
lugal	N1=STEM
urim₅{ki}-ma	N1=NAME.N5=GEN
lugal	N1=STEM
an-ub-da	N1=STEM
limmu₂-ba	NV2=STEM.N3=3-SG-NH-POSS.N5=GEN.N5=ABS
a-gu-za	N1=NAME
arad₂-zu	N1=STEM.N3=2-SG-POSS.N5=ABS
{d}amar-{d}suen	N1=NAME
nita	N1=STEM
kalag-ga	NV2=STEM.NV4=SUB
lugal	N1=STEM
urim₅{ki}-ma	N1=NAME.N5=GEN
lugal	N1=STEM
an-ub-da	N1=STEM
limmu₂-ba	NV2=STEM.N3=3-SG-NH-POSS.N5=GEN.N5=ABS
a-hu-um-AN	N1=NAME
ra₂-gaba	N1=STEM.N5=ABS
arad₂-zu	N1=STEM.N3=2-SG-POSS.N5=ABS
{d}amar-{d}suen	N1=NAME
x	_
kalag-ga	NV2=STEM.NV4=SUB
lugal	N1=STEM
urim₅{ki}-ma	N1=NAME.N5=GEN
lugal	N1=STEM
an-ub-da	N1=STEM
limmu₂-ba	NV2=STEM.N3=3-SG-NH-POSS.N5=GEN.N5=ABS
AN-mu-ta₂-pil	N1=NAME
ra₂-gaba	N1=STEM.N5=ABS
arad₂-zu	N1=STEM.N3=2-SG-POSS.N5=ABS
{d}amar-{d}suen	N1=NAME
lugal	N1=STEM
kalag-ga	NV2=STEM.NV4=SUB
lugal	N1=STEM
urim₅{ki}-ma	N1=NAME.N5=GEN
arad₂-{d}nanna	N1=NAME
dumu	N1=STEM
da-x-x	N1=NAME.N5=GEN.N5=ABS
arad₂-zu	N1=STEM.N3=2-SG-POSS.N5=ABS
{d}amar-{d}suen	N1=NAME
lugal	N1=STEM
kalag-ga	NV2=STEM.NV4=SUB
lugal	N1=STEM
urim₅{ki}-ma	N1=NAME.N5=GEN
lugal	N1=STEM
an-ub-da	N1=STEM
limmu₂-ba	NV2=STEM.N3=3-SG-NH-POSS.N5=GEN.N5=ABS
a-a-kal-la	N1=NAME
ensi₂	N1=STEM
umma{ki}	N1=NAME.N5=GEN.N5=ABS
arad₂-zu	N1=STEM.N3=2-SG-POSS.N5=ABS
{d}amar-{d}suen	N1=NAME
nita	N1=STEM
kalag-ga	NV2=STEM.NV4=SUB
lugal	N1=STEM
urim₅{ki}-ma	N1=NAME.N5=GEN
lugal	N1=STEM
an-ub-da	N1=STEM
limmu₂-ba	NV2=STEM.N3=3-SG-NH-POSS.N5=GEN.N5=ABS
aya₂-kal-la	N1=NAME
ensi₂	N1=STEM
umma{ki}	N1=NAME.N5=GEN.N5=ABS
arad₂-zu	N1=STEM.N3=2-SG-POSS.N5=ABS
{d}amar-{d}suen	N1=NAME
nibru{ki}-a	N1=NAME.N5=L1
{d}en-lil₂-le	N1=NAME.N5=ERG
mu	N1=STEM.N5=ABS
pad₃-da	NV2=STEM.NV4=SUB
saŋ-us₂	NV2=STEM
e₂	N1=STEM
{d}en-lil₂	N1=NAME.N5=GEN.N5=GEN.N5=ABS
a-a-kal-la	N1=NAME
{d}amar-{d}suen	N1=NAME
nita	N1=STEM
kalag-ga	NV2=STEM.NV4=SUB
lugal	N1=STEM
urim₅{ki}-ma	N1=NAME.N5=GEN
lugal	N1=STEM
an-ub-da	N1=STEM
limmu₂-ba	NV2=STEM.N3=3-SG-NH-POSS.N5=GEN.N5=ABS
A-x	N1=NAME
dub-sar	N1=STEM
dumu	N1=STEM
NI-x	N1=NAME
arad₂-zu	N1=STEM.N3=2-SG-POSS.N5=ABS
{d}amar-{d}suen	N1=NAME
nita	N1=STEM
kalag-ga	NV2=STEM.NV4=SUB
lugal	N1=STEM
urim₅{ki}-ma	N1=NAME.N5=GEN
lugal	N1=STEM
an-ub-da	N1=STEM
limmu₂-ba	NV2=STEM.N3=3-SG-NH-POSS.N5=GEN.N5=ABS
ba-ba-ti	N1=NAME
dub-sar	N1=STEM.N5=ABS
arad₂-zu	N1=STEM.N3=2-SG-POSS.N5=ABS
{d}amar-{d}suen	N1=NAME
lugal	N1=STEM
kalag-ga	NV2=STEM.NV4=SUB
lugal	N1=STEM
urim₅{ki}-ma	N1=NAME.N5=GEN
lugal	N1=STEM
an-ub-da	N1=STEM
limmu₂-ba	NV2=STEM.N3=3-SG-NH-POSS.N5=GEN.N5=ABS
ba-ad-da-ri₂	N1=NAME
nu-banda₃	N1=STEM
dumu-dab₅-ba	N1=STEM.N5=GEN
dumu	N1=STEM
gu-lum	N1=NAME.N5=GEN.N5=ABS
arad₂-zu	N1=STEM.N3=2-SG-POSS.N5=ABS
{d}amar-{d}suen	N1=NAME
nita	N1=STEM
kalag-ga	NV2=STEM.NV4=SUB
lugal	N1=STEM
urim₅{ki}-ma	N1=NAME.N5=GEN
lugal	N1=STEM
an-ub-da	N1=STEM
limmu₂-ba	NV2=STEM.N3=3-SG-NH-POSS.N5=GEN.N5=ABS
dan-i₃-li₂	N1=NAME
dub-sar	N1=STEM
dumu	N1=STEM
x	_
arad₂-zu	N1=STEM.N3=2-SG-POSS.N5=ABS
{d}amar-{d}suen	N1=NAME
nita	N1=STEM
kalag-ga	NV2=STEM.NV4=SUB
lugal	N1=STEM
urim₅{ki}-ma	N1=NAME.N5=GEN
lugal	N1=STEM
an-ub-da	N1=STEM
limmu₂-ba	NV2=STEM.N3=3-SG-NH-POSS.N5=GEN.N5=ABS
da-a-a-ti	N1=NAME
dub-sar	N1=STEM
dumu	N1=STEM
x	_
arad₂-zu	N1=STEM.N3=2-SG-POSS.N5=ABS
{d}amar-{d}suen	N1=NAME
lugal	N1=STEM
kalag-ga	NV2=STEM.NV4=SUB
lugal	N1=STEM
urim₅{ki}-ma	N1=NAME.N5=GEN
lugal	N1=STEM
an-ub-da	N1=STEM
limmu₂-ba	NV2=STEM.N3=3-SG-NH-POSS.N5=GEN.N5=ABS
da-x	N1=NAME
dub-sar	N1=STEM
dumu	N1=STEM
x	_
arad₂-zu	N1=STEM.N3=2-SG-POSS.N5=ABS
{d}amar-{d}suen	N1=NAME
nita	N1=STEM
kalag-ga	NV2=STEM.NV4=SUB
lugal	N1=STEM
urim₅{ki}-ma	N1=NAME.N5=GEN.N5=ABS
hu-un-nu-du-uk	N1=NAME
gar₃-du	N1=STEM.N5=ABS
arad₂-zu	N1=STEM.N3=2-SG-POSS.N5=ABS
{d}amar-{d}suen	N1=NAME
lugal	N1=STEM
kalag-ga	NV2=STEM.NV4=SUB
lugal	N1=STEM
urim₅{ki}-ma	N1=NAME.N5=GEN
lugal	N1=STEM
an-ub-da	N1=STEM
limmu₂-ba	NV2=STEM.N3=3-SG-NH-POSS.N5=GEN.N5=ABS
ik-šu-dum	N1=NAME
šagina	N1=STEM
kiš{ki}	N1=NAME.N5=GEN.N5=ABS
arad₂-zu	N1=STEM.N3=2-SG-POSS.N5=ABS
{d}amar-{d}suen	N1=NAME
nita	N1=STEM
kalag-ga	NV2=STEM.NV4=SUB
lugal	N1=STEM
urim₅{ki}-ma	N1=NAME.N5=GEN
lugal	N1=STEM
an-ub-da	N1=STEM
limmu₂-ba	NV2=STEM.N3=3-SG-NH-POSS.N5=GEN.N5=ABS
lugal-an-ne₂	N1=NAME.N5=ABS
arad₂-zu	N1=STEM.N3=2-SG-POSS.N5=ABS
{d}amar-{d}suen	N1=NAME
lugal	N1=STEM
an-ub-da	N1=STEM
limmu₂-ba	NV2=STEM.N3=3-SG-NH-POSS.N5=GEN
ki	N1=STEM.N5=ABS
aŋ₂	NV2=STEM
{d}inana	N1=NAME.N5=GEN.N5=ABS
lugal-engar-dug₃	N1=NAME
ugula-e₂	N1=STEM
{d}inana	N1=NAME.N5=GEN
nu-eš₃	N1=STEM
{d}en-lil₂-la₂	N1=NAME.N5=GEN
dumu	N1=STEM
{d}en-lil₂-a₂-mah	N1=NAME
ugula-e₂	N1=STEM
{d}inana	N1=NAME.N5=GEN
nu-eš₃	N1=STEM
{d}en-lil₂-la₂	N1=NAME.N5=GEN.N5=GEN.N5=ABS
arad₂-zu	N1=STEM.N3=2-SG-POSS.N5=ABS
{d}amar-{d}suen	N1=NAME
nita	N1=STEM
kalag-ga	NV2=STEM.NV4=SUB
lugal	N1=STEM
urim₅{ki}-ma	N1=NAME.N5=GEN
lugal	N1=STEM
an-ub-da	N1=STEM
limmu₂-ba	NV2=STEM.N3=3-SG-NH-POSS.N5=GEN.N5=ABS
lugal-itud-da	N1=NAME
dub-sar	N1=STEM
dumu	N1=STEM
ur-{d}dumu-zid-da	N1=NAME.N5=GEN.N5=ABS
arad₂-zu	N1=STEM.N3=2-SG-POSS.N5=ABS
{d}amar-{d}suen	N1=NAME
lugal	N1=STEM
kalag-ga	NV2=STEM.NV4=SUB
lugal	N1=STEM
urim₅{ki}-ma	N1=NAME.N5=GEN
lugal	N1=STEM
an-ub-da	N1=STEM
limmu₂-ba	NV2=STEM.N3=3-SG-NH-POSS.N5=GEN.N5=ABS
lugal-kug-zu	N1=NAME
dub-sar	N1=STEM.N5=ABS
arad₂-zu	N1=STEM.N3=2-SG-POSS.N5=ABS
{d}amar-{d}suen	N1=NAME
nita	N1=STEM
kalag-ga	NV2=STEM.NV4=SUB
lugal	N1=STEM
urim₅{ki}-ma	N1=NAME.N5=GEN
lugal	N1=STEM
an-ub-da	N1=STEM
limmu₂-ba	NV2=STEM.N3=3-SG-NH-POSS.N5=GEN.N5=ABS
lu₂-{d}nanna	N1=NAME
dub-sar	N1=STEM
dumu	N1=STEM
inim-{d}šara₂	N1=NAME
sa₁₂-du₅	N1=STEM
lugal-ka	N1=STEM.N5=GEN.N5=GEN.N5=ABS
arad₂-zu	N1=STEM.N3=2-SG-POSS.N5=ABS
{d}amar-{d}suen	N1=NAME
lugal	N1=STEM
kalag-ga	NV2=STEM.NV4=SUB
lugal	N1=STEM
urim₅{ki}-ma	N1=NAME.N5=GEN
lugal	N1=STEM
an-ub-da	N1=STEM
limmu₂-ba	NV2=STEM.N3=3-SG-NH-POSS.N5=GEN.N5=ABS
lu₂-{d}x	N1=NAME
dub-sar	N1=STEM
dumu	N1=STEM
i-din-{d}suen	N1=NAME.N5=GEN.N5=ABS
arad₂-zu	N1=STEM.N3=2-SG-POSS.N5=ABS
{d}amar-{d}suen	N1=NAME
nita	N1=STEM
kalag-ga	NV2=STEM.NV4=SUB
lugal	N1=STEM
urim₅{ki}-ma	N1=NAME.N5=GEN
lugal	N1=STEM
an-ub-da	N1=STEM
limmu₂-ba	NV2=STEM.N3=3-SG-NH-POSS.N5=GEN.N5=ABS
nam-ha-ni	N1=NAME
sukkal	N1=STEM
dumu	N1=STEM
ba-a-a	N1=NAME
muhaldim	N1=STEM.N5=GEN.N5=ABS
arad₂-zu	N1=STEM.N3=2-SG-POSS.N5=ABS
{d}amar-{d}suen	N1=NAME
nita	N1=STEM
kalag-ga	NV2=STEM.NV4=SUB
lugal	N1=STEM
urim₅{ki}-ma	N1=NAME.N5=GEN.N5=ABS
nam-ha-ni	N1=NAME
sukkal	N1=STEM.N5=ABS
arad₂-zu	N1=STEM.N3=2-SG-POSS.N5=ABS
{d}amar-{d}suen	N1=NAME
nita	N1=STEM
kalag-ga	NV2=STEM.NV4=SUB
lugal	N1=STEM
urim₅{ki}-ma	N1=NAME.N5=GEN
lugal	N1=STEM
an-ub-da	N1=STEM
limmu₂-ba	NV2=STEM.N3=3-SG-NH-POSS.N5=GEN.N5=ABS
{d}nanna-an-dul₃	N1=NAME
dub-sar	N1=STEM.N5=ABS
arad₂-zu	N1=STEM.N3=2-SG-POSS.N5=ABS
{d}amar-{d}suen	N1=NAME
nita	N1=STEM
kalag-ga	NV2=STEM.NV4=SUB
lugal	N1=STEM
urim₅{ki}-ma	N1=NAME.N5=GEN
lugal	N1=STEM
an-ub-da	N1=STEM
limmu₂-ba	NV2=STEM.N3=3-SG-NH-POSS.N5=GEN.N5=ABS
na-ra-am-i₃-li₂	N1=NAME
sukkal	N1=STEM
i₃-du₈	N1=STEM.N5=GEN.N5=ABS
arad₂-zu	N1=STEM.N3=2-SG-POSS.N5=ABS
{d}amar-{d}suen	N1=NAME
nita	N1=STEM
kalag-ga	NV2=STEM.NV4=SUB
lugal	N1=STEM
urim₅{ki}-ma	N1=NAME.N5=GEN.N5=ABS
na-ra-am-i₃-li₂	N1=NAME
sukkal	N1=STEM
i₃-du₈	N1=STEM.N5=GEN.N5=ABS
arad₂-zu	N1=STEM.N3=2-SG-POSS.N5=ABS
{d}amar-{d}suen	N1=NAME
nita	N1=STEM
kalag-ga	NV2=STEM.NV4=SUB
lugal	N1=STEM
urim₅{ki}-ma	N1=NAME.N5=GEN
lugal	N1=STEM
an-ub-da	N1=STEM
limmu₂-ba	NV2=STEM.N3=3-SG-NH-POSS.N5=GEN.N5=ABS
{d}šara₂-kam	N1=NAME
dub-sar	N1=STEM
dumu	N1=STEM
inim-{d}šara₂	N1=NAME
sa₁₂-du₅	N1=STEM
lugal-ka	N1=STEM.N5=GEN.N5=GEN.N5=ABS
arad₂-zu	N1=STEM.N3=2-SG-POSS.N5=ABS
{d}amar-{d}suen	N1=NAME
lugal	N1=STEM
kalag-ga	NV2=STEM.NV4=SUB.N5=ABS
{d}šul-gi-da-nir-ŋal₂	N1=NAME.N5=ABS
arad₂-zu	N1=STEM.N3=2-SG-POSS.N5=ABS
{d}amar-{d}suen	N1=NAME
lugal	N1=STEM
kalag-ga	NV2=STEM.NV4=SUB
lugal	N1=STEM
urim₅{ki}-ma	N1=NAME.N5=GEN
lugal	N1=STEM
an-ub-da	N1=STEM
limmu₂-ba	NV2=STEM.N3=3-SG-NH-POSS.N5=GEN.N5=ABS
šu-er₃-ra	N1=NAME
ugula	N1=STEM
ŋeš₂-da	NV2=STEM.N5=GEN.N5=ABS
arad₂-zu	N1=STEM.N3=2-SG-POSS.N5=ABS
šu-er₃-ra	N1=NAME
aga₃-us₂	N1=STEM
gal	NV2=STEM
{d}amar-{d}suen	N1=NAME.N5=GEN.N5=ABS
{d}amar-{d}suen	N1=NAME
nita	N1=STEM
kalag-ga	NV2=STEM.NV4=SUB
lugal	N1=STEM
urim₅{ki}-ma	N1=NAME.N5=GEN
lugal	N1=STEM
an-ub-da	N1=STEM
limmu₂-ba	NV2=STEM.N3=3-SG-NH-POSS.N5=GEN.N5=ABS
{d}šul-gi-iri-ŋu₁₀	N1=NAME
sukkal	N1=STEM
ra₂-gaba	N1=STEM.N5=ABS
arad₂-zu	N1=STEM.N3=2-SG-POSS.N5=ABS
{d}amar-{d}suen	N1=NAME
nita	N1=STEM
kalag-ga	NV2=STEM.NV4=SUB
lugal	N1=STEM
urim₅{ki}-ma	N1=NAME.N5=GEN
lugal	N1=STEM
an-ub-da	N1=STEM
limmu₂-ba	NV2=STEM.N3=3-SG-NH-POSS.N5=GEN.N5=ABS
u₃-ma-ni	N1=NAME
dub-sar	N1=STEM
dumu	N1=STEM
x	_
arad₂-zu	N1=STEM.N3=2-SG-POSS.N5=ABS
{d}amar-{d}suen	N1=NAME
lugal	N1=STEM
kalag-ga	NV2=STEM.NV4=SUB
lugal	N1=STEM
urim₅{ki}-ma	N1=NAME.N5=GEN
lugal	N1=STEM
an-ub-da	N1=STEM
limmu₂-ba	NV2=STEM.N3=3-SG-NH-POSS.N5=GEN.N5=ABS
ur-{d}ba-u₂	N1=NAME
dub-sar	N1=STEM
dumu	N1=STEM
lugal-ušumgal	N1=NAME.N5=GEN.N5=ABS
arad₂-zu	N1=STEM.N3=2-SG-POSS.N5=ABS
{d}amar-{d}suen	N1=NAME
lugal	N1=STEM
kalag-ga	NV2=STEM.NV4=SUB
lugal	N1=STEM
urim₅{ki}-ma	N1=NAME.N5=GEN
lugal	N1=STEM
an-ub-da	N1=STEM
limmu₂-ba	NV2=STEM.N3=3-SG-NH-POSS.N5=GEN.N5=ABS
ur-kug-nun-na	N1=NAME
sukkal	N1=STEM
dumu	N1=STEM
arad₂-da-ni	N1=NAME
di-kud	N1=STEM.N5=GEN.N5=ABS
arad₂-zu	N1=STEM.N3=2-SG-POSS.N5=ABS
{d}amar-{d}suen	N1=NAME
lugal	N1=STEM
kalag-ga	NV2=STEM.NV4=SUB
lugal	N1=STEM
urim₅{ki}-ma	N1=NAME.N5=GEN
ur-{d}nin-tur₅	N1=NAME
dub-sar	N1=STEM
dumu	N1=STEM
dug₄-ga	N1=NAME.N5=GEN.N5=ABS
arad₂-zu	N1=STEM.N3=2-SG-POSS.N5=ABS
{d}amar-{d}suen	N1=NAME
x	_
kalag-ga	NV2=STEM.NV4=SUB
lugal	N1=STEM
urim₅{ki}-ma	N1=NAME.N5=GEN
lugal	N1=STEM
an-ub-da	N1=STEM
limmu₂-ba	NV2=STEM.N3=3-SG-NH-POSS.N5=GEN.N5=ABS
ur₂-ra-x	N1=NAME
x-x	_
MU-x	_
arad₂-zu	N1=STEM.N3=2-SG-POSS.N5=ABS
{d}amar-{d}suen	N1=NAME
lugal	N1=STEM
kalag-ga	NV2=STEM.NV4=SUB
lugal	N1=STEM
urim₅{ki}-ma	N1=NAME.N5=GEN
lugal	N1=STEM
an-ub-da	N1=STEM
limmu₂-ba	NV2=STEM.N3=3-SG-NH-POSS.N5=GEN.N5=ABS
ur-sag₉-ga-ŋu₁₀	N1=NAME
dub-sar	N1=STEM
lugal	N1=STEM.N5=GEN
dumu	N1=STEM
lugal-ka-gen₆-na	N1=NAME.N5=GEN.N5=ABS
arad₂-zu	N1=STEM.N3=2-SG-POSS.N5=ABS
ur-si-ŋar	N1=NAME
aga₃-us₂	N1=STEM
{d}amar-{d}suen	N1=NAME.N5=GEN.N5=ABS
{d}amar-{d}suen	N1=NAME
lugal	N1=STEM
kalag-ga	NV2=STEM.NV4=SUB
lugal	N1=STEM
urim₅{ki}-ma	N1=NAME.N5=GEN
lugal	N1=STEM
an-ub-da	N1=STEM
limmu₂-ba	NV2=STEM.N3=3-SG-NH-POSS.N5=GEN.N5=ABS
ur-{d}šul-pa-e₃	N1=NAME
dub-sar	N1=STEM
dumu	N1=STEM
ur-{d}ha-ia₃	N1=NAME.N5=GEN.N5=ABS
arad₂-zu	N1=STEM.N3=2-SG-POSS.N5=ABS
{d}amar-{d}suen	N1=NAME
nita	N1=STEM
kalag-ga	NV2=STEM.NV4=SUB
lugal	N1=STEM
urim₅{ki}-ma	N1=NAME.N5=GEN
lugal	N1=STEM
an-ub-da	N1=STEM
limmu₂-ba	NV2=STEM.N3=3-SG-NH-POSS.N5=GEN.N5=ABS
ur-{d}šul-pa-e₃	N1=NAME
dub-sar	N1=STEM
dumu	N1=STEM
ur-{d}ha-ia₃	N1=NAME.N5=GEN.N5=ABS
arad₂-zu	N1=STEM.N3=2-SG-POSS.N5=ABS
{d}amar-{d}suen	N1=NAME
lugal	N1=STEM
kalag-ga	NV2=STEM.NV4=SUB
lugal	N1=STEM
urim₅{ki}-ma	N1=NAME.N5=GEN
lugal	N1=STEM
an-ub-da	N1=STEM
limmu₂-ba	NV2=STEM.N3=3-SG-NH-POSS.N5=GEN.N5=ABS
AN-x	N1=NAME
ensi₂	N1=STEM
umma{ki}	N1=NAME.N5=GEN.N5=ABS
arad₂-zu	N1=STEM.N3=2-SG-POSS.N5=ABS
{d}amar-{d}suen	N1=NAME
nita	N1=STEM
kalag-ga	NV2=STEM.NV4=SUB
lugal	N1=STEM
urim₅{ki}-ma	N1=NAME.N5=GEN
x-i₃-li₂	N1=NAME
dub-sar	N1=STEM.N5=ABS
arad₂-zu	N1=STEM.N3=2-SG-POSS.N5=ABS
lugal	N1=STEM
unug{ki}-ga	N1=NAME.N5=GEN
lugal	N1=STEM
urim₂{ki}-ma-ke₄	N1=NAME.N5=GEN.N5=ERG
nam-til₃-la-ni-še₃	N1=STEM.N3=3-SG-H-POSS.N5=TERM
a	N1=STEM.N5=ABS
mu-na-ru	V4=VEN.V6=3-SG-H.V7=DAT.V11=3-SG-H-A.V12=STEM.V14=3-SG-P
{d}ba-u₂	N1=NAME.N5=DAT-H
e₂	N=STEM.N5=ABS
du₃	NV2=STEM
{d}nin-e₂-gal	N1=NAME.N5=GEN
e₂-pa-e₃	N1=NAME
lugal	N1=STEM
adab{ki}	N1=NAME.N5=GEN.N5=ABS
{d}bil₃-ga-meš₃	N1=NAME.N5=DAT-H
niŋir-eš₃-a-tum₂	N1=NAME.N5=ERG
a	N1=STEM.N5=ABS
mu-na-ru	V4=VEN.V6=3-SG-H.V7=DAT.V11=3-SG-H-A.V12=STEM.V14=3-SG-P
x	_
x	_
x	_
ensi₂-gal	N1=STEM
{d}en-lil₂-la₂	N1=NAME.N5=GEN.N5=ABS
{d}nin-šubur	N1=NAME.N5=DAT-H
ur-akkilₓ(|AB.KID|)-la₂	N1=NAME
šu-i	N1=STEM.N5=ERG
nam-til₃-la-ni-da	N1=STEM.N3=3-SG-H-POSS.N5=COM
a	N1=STEM.N5=ABS
mu-ru	V4=VEN.V6=3-SG-H.V7=DAT.V11=3-SG-H-A.V12=STEM.V14=3-SG-P
gan-utu	N1=NAME.N5=ABS
dam-ni	N1=STEM.N3=3-SG-H-POSS.N5=ABS.N6=COP-3-SG
gan-šubur	N1=NAME
me-ki-kug-ta	N1=NAME
ur-saŋ-utu	N1=NAME
inim-utu-zid	N1=NAME
KA-TAR-x	N1=NAME
KASKAL-TAR	N1=NAME
MAŠ	N1=NAME
nin-i₃-zu-zu	N1=NAME.N5=ABS
dumu-ni-me	N1=STEM.N3=3-SG-H-POSS.N5=ABS.N6=COP-3-PL
niŋ₂-u₂-rum	NV2=STEM
{d}lama	N1=NAME.N5=GEN.N5=ABS
{d}šul-šag₄-ga	N1=NAME
diŋir-ra-ni	N1=STEM.N3=3-SG-H-POSS.N5=DAT-H
geme₂-{d}ba-u₂	N1=NAME
ereš-diŋir	N1=STEM
{d}ba-u₂-ke₄	N1=NAME.N5=GEN.N5=ERG
nam-til₃-la-ni-še₃	N1=STEM.N3=3-SG-H-POSS.N5=TERM
a	N1=STEM.N5=ABS
mu-na-ru	V4=VEN.V6=3-SG-H.V7=DAT.V11=3-SG-H-A.V12=STEM.V14=3-SG-P
{d}inana	N1=NAME
nin	N1=STEM
e₂-an-na-ra	N1=NAME.N5=GEN.N5=DAT-H
nin-ni	N1=STEM.N3=3-SG-H-POSS.N5=DAT-H
arad₂-{d}dumu-zid	N1=NAME
saŋŋa	N1=STEM
{d}inana	N1=NAME.N5=GEN.N5=ERG
nam-til₃-la-ni-še₃	N1=STEM.N3=3-SG-H-POSS.N5=TERM
a	N1=STEM.N5=ABS
mu-ru	V4=VEN.V6=3-SG-H.V7=DAT.V11=3-SG-H-A.V12=STEM.V14=3-SG-P
{d}lugal-e₂-muš₃-ra	N1=NAME.N5=DAT-H
en-mete-na	N1=NAME
ensi₂	N1=STEM
lagaš{ki}	N1=NAME.N5=GEN
dumu	N1=STEM
en-an-na-tum₂	N1=NAME
ensi₂	N1=STEM
lagaš{ki}-ka-ke₄	N1=NAME.N5=GEN.N5=GEN.N5=ERG
e₂-muš₃	N1=NAME
pa₅-ti-bir₅-ra{ki}-ka	N1=NAME.N5=GEN
e₂	N1=STEM
ki	N1=STEM.N5=ABS
aŋ₂-ŋa₂-ni	NV2=STEM.N3=3-SG-H-POSS.N5=ABS
mu-na-du₃	V4=VEN.V6=3-SG-H.V7=DAT.V11=3-SG-H-A.V12=STEM.V14=3-SG-P
ki-be₂	N1=STEM.N3=3-SG-NH-POSS.N5=L3-NH
mu-na-gi₄	V4=VEN.V6=3-SG-H.V7=DAT.V11=3-SG-H-A.V12=STEM.V14=3-SG-P
ud	N1=STEM
lugal-aya₂-ŋu₁₀	N1=NAME
saŋŋa	N1=STEM
{d}iškur-ke₄	N1=NAME.N5=GEN.N5=ERG
nam-ensi₂	N1=STEM
adab{ki}	N1=NAME.N5=GEN.N5=ABS
in-ak-a	V2=FIN.V11=3-SG-H-A.V12=STEM.V14=3-SG-P.V15=SUB.N5=L1
ur-{d}immaₓ(|LAGAB×SIG₇.ME|)	N1=NAME
ama-tud	N1=STEM
kalag-ga	NV2=STEM.NV4=SUB
{d}dam-gal-nun-na-ka-ke₄	N1=NAME.N5=GEN.N5=ERG
arad₂	N1=STEM
kalag-ga	NV2=STEM.NV4=SUB
{d}immaₓ(|LAGAB×SIG₇.ME|)-ke₄	N1=NAME.N5=GEN.N5=ERG
šabalbal-la	N1=STEM
kalag-ga	NV2=STEM.NV4=SUB
lugal-niŋ₂-baragₓ(BAD)-dug₃	N1=NAME
ilduₓ(|IGI.NAGAR|)-ke₄	N1=STEM.N5=GEN.N5=ERG
ud	N1=STEM
ur-{d}immaₓ(|LAGAB×SIG₇.ME|)	N1=NAME.N5=ABS
{d}dam-gal-nun-na-ke₄	N1=NAME.N5=ERG
šag₄-ga-ne₂	N1=STEM.N3=3-SG-H-POSS.N5=DAT-NH
ba-an-pad₃-da	V5=3-NH.V7=DAT.V11=3-SG-H-A.V12=pad.V14=3-SG-P.V15=SUB
e₂-ŋu₁₀	N1=STEM.N3=1-SG-POSS.N5=ABS
du₃-ma	V1=STEM.V4=VEN.V7=DAT.V11=3-SG-NH-P
in-na-dug₄-ga	V2=FIN.V6=3-SG-H.V7=DAT.V11=3-SG-H-A.V12=STEM.V14=3-SG-P.V15=SUB
ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ke₄	N1=NAME.N5=ERG
{d}dam-gal-nun-na-ra	N1=NAME.N5=DAT-H
inim	N1=STEM
šag₄-ga-na	N1=STEM.N3=3-SG-H-POSS.N5=GEN.N5=ABS
in-na-dug₄-ga	V2=FIN.V6=3-SG-H.V7=DAT.V11=3-SG-H-A.V12=STEM.V14=3-SG-P.V15=SUB
in-na-ŋen-na	V2=FIN.V6=3-SG-H.V7=DAT.V12=STEM.V14=3-SG-S.V15=SUB.V15=L1
ud-ba	N1=STEM.N3=DEM2.N5=L1
ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ke₄	N1=NAME.N5=ERG
uš-bi	N1=STEM.N3=3-SG-NH-POSS
6(diš)	_
kuš₃	N1=STEM
1(diš)	_
zapah	N1=STEM.N5=ABS
ki-ta	N1=STEM.N5=ABL
im-ta-e₃	V2=FIN.V4=VEN.V5=3-NH.V9=ABL.V11=3-SG-H-A.V12=STEM.V14=3-SG-P
nu-eš₃	N1=STEM
sagi	N1=STEM
arad₂	N1=STEM
geme₂	N1=STEM.N5=ABS
e₂-e	N1=STEM.N5=DAT-NH
ba-šum₂	V5=3-NH.V7=DAT.V11=3-SG-H-A.V12=STEM.V14=3-SG-P
{d}dam-gal-nun-na-ke₄	N1=NAME.N5=ERG
bar-bi-a	N1=STEM.N3=3-SG-NH-POSS.N5=L1
ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ra	N1=NAME.N5=L2-H
nam	N1=STEM
dug₃	NV2=STEM.N5=ABS
mu-ni-in-tar	V4=VEN.V6=3-SG-H.V10=L2.V11=3-SG-H-A.V12=STEM.V14=3-SG-P
nam-til₃	N1=STEM
ama-na	N1=STEM.N3=3-SG-H-POSS.N5=GEN
nam-til₃	N1=STEM
dam	N1=STEM
dumu-na	N1=STEM.N3=3-SG-H-POSS.N5=GEN
nam-til₃	N1=STEM
šeš-a-ne-ne	N1=STEM.N3=3-SG-H-POSS.N4=PL.N5=ABS
al	N1=STEM.N5=ABS
